review,terms
one of the wonderful things about macs be that they be virus free,"O,O,O,O,O,O,O,O,O,O,O,O,O"
but still have a big enough screen to get everything done,"O,O,O,O,O,BB,B,EB,O,O,O"
its small enough where i can take it pretty much anywhere,"O,O,O,O,O,O,O,O,O,O,O"
and skype works very well,"BB,B,EB,O,O"
it even have a great webcam,"O,O,O,O,BB,B"
and the keyboard be the best of any laptop i have used,"O,BB,B,EB,BB,O,O,O,O,O,O,O"
i love the solid machined aluminum frame,"O,O,O,BB,B,I,I"
you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without,"O,O,O,O,BB,B,I,I,EI,O,O,O,O,BB,B,EB,O,O,O,O,O"
this computer i used daily nice compact design,"O,O,O,O,O,O,BB,B"
definitely a good value if you need to be able to run some slightly older games that a intel built-in card would have trouble with,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,EB,BB,B,I,I,EI,O,O,O"
such as half-life 2 or even world of warcraft,"O,O,O,O,O,O,O,O,O"
the ati graphics card be a huge plus,"BB,B,I,I,EI,O,O,O"
i practically have a new laptop with all the fixes they have done,"O,O,O,O,O,O,O,O,O,O,O,O,O"
i purchased a toshiba,"O,O,O,O"
finally,O
it be hard to handle and operate at school,"O,O,O,BB,B,EB,B,EB,O"
you may just lose 1 customer for now,"O,O,O,O,O,O,O,O"
it have easy to use features and all the speed and power i could ask for,"O,O,O,O,BB,B,EB,O,BB,B,EB,B,EB,O,O,O"
so it be covered by the applecare warranty plan,"O,O,O,O,O,BB,B,I,I"
my power supply cord developed exposed wires within the first year of ownership,"BB,B,I,I,EI,O,O,O,O,O,O,O,O"
overstockcom,O
many thanks,"O,O"
i love it and the change in lifestyle that came with it,"O,O,O,O,O,O,O,O,O,O,O,O"
only to get another hp compaq piece of crap,"O,O,O,O,O,O,O,O,O"
i preferred the fit and feel of the 13 inch,"O,O,O,O,O,O,O,BB,B,I"
power supply went bad after 2 weeks -,"B,I,EI,O,O,O,O,O"
emachines says they be waiting for a part and refuses to replace entire unit,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
because it be smaller than the laptop,"O,O,O,O,O,O,O"
the screen takes some getting use to,"BB,B,EB,O,O,O,O"
i regret buying it before understanding how awful it be to use,"O,O,O,O,O,O,O,O,O,O,BB,B"
the right speaker did not work,"BB,B,I,EI,O,O"
dealing with the support drone on the other end of the chat be sheer torture,"O,O,BB,B,EB,O,O,O,O,O,O,O,O,O,O"
and i can use this to seemlessly transfer all my work to my home computer,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
which be also a mac,"O,O,O,O,O"
the final cut pro on this laptop be so fast and easy,"BB,B,I,I,EI,O,O,O,O,O,O,O"
whether opening word or my computer,"O,O,O,O,O,O"
the computer runs extremely slowly,"O,BB,B,EB,O"
but i be glad to have gotten mine right before they stopped making it,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
although very different than win xp,"O,O,O,BB,B,I"
visa or win7,"B,EB,B"
the mac snow leopard o s be extremely easy to use,"BB,B,I,I,I,I,EI,O,O,BB,B"
do not buy it save up a bit more money and buy a computer that will last,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
a tip for people looking into this computer ,"O,O,O,O,O,O,O,O"
i have always used pc for work home and this be my first experience with a mac,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
search on the net and also read reviews here in best buy,"O,O,O,O,O,O,O,O,O,O,O,O"
i asked many people,"O,O,O,O"
resume from sleep in 0-2 seconds,"B,I,I,EI,O,O"
shutdown in 2-4 seconds,"B,EB,O,O"
startup in about 30 seconds,"B,EB,O,O,O"
the keyboard and the fit just feels right,"BB,B,EB,BB,B,EB,O,O"
the screen be nice and the images comes very clear,"BB,B,EB,O,O,O,O,O,O,O"
i returned it to best buy on the ninteenth of april,"O,O,O,O,O,O,O,O,O,O,O"
i have only have pcs with windows before so this takes a little getting use to,"O,O,O,O,O,BB,B,EB,O,O,O,O,O,O,O,O"
i be so excited to receive the toshiba l455 as a gift bonus for some work i have done for a friend of mine,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i have left my regular laptop at home and needed something to use while out of town ,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
after doing some investigation on the web,"O,O,O,O,O,O,O"
i have found that toshiba nb205s be not chronically not booting,"O,O,O,O,O,O,O,O,O,O,O"
summary ,O
super fast processor and really nice graphics card,"O,BB,B,EB,O,BB,B,I"
and monitor to take it with me when i take photos and video,"BB,B,EB,O,O,O,O,O,O,O,O,O,O"
mouse,B
but sitting on a lap or on a desk in front of you it looks more than big enough this could be because im used to my lenovo 10 tablet now plus this be a great size if i want to unplug the external keyboard,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,EB,O,O,O,O,BB,B,I"
without results,"O,O"
i contacted hp about this situation and be given excuses,"O,O,O,O,O,O,O,O,O,O"
you know what i happened to buy a defective blood pressure monitor a week ago at the bukit batok polyclinic nhg pharmacy a week ago,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
the only objection i have be that after you buy it the windows 7 system be a starter and charges for the upgrade,"O,O,O,O,O,O,O,O,O,O,O,BB,B,I,I,EI,O,O,O,O,O,O,O"
cubersome,O
i dislike the weight and size,"O,O,BB,B,EB,B"
the wheel that turns the volume up and down does not work in real time,"BB,B,EB,O,O,O,O,O,O,O,O,O,O,O,O"
i cannot even install one of the 3 printers i have in my house so i be unable to print,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i cannot be happier with the service or product,"O,O,O,O,O,BB,B,EB,O"
everything be so easy,"O,O,O,O"
as well as ignite any flamable material if near the part that happens to heat up,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
they tend to get hot enough to cause 3rd degree burns,"O,O,O,O,O,O,O,O,O,O,O"
to list a few ,"O,O,O,O"
got this for a graduation gift for my daughter for her to use at college,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
and the flatline keyboard makes typing quick and easy as well,"O,BB,B,I,EI,O,O,O,O,O,O"
i do transcription work on the side,"O,O,O,O,O,O,O"
requested a full refund but be refused and it still be not repaired and acer be indifferent to the issue,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
after 5 months of failed repairs,"O,O,O,O,O,O"
the toshiba laptop be a great purchase,"O,O,O,O,O,O,O"
a new mac user be basically forced to re-learn how to use a computer,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
after years of using pcs,"O,O,O,O,O"
speakers does not sound that great,"B,EB,O,O,O,O"
you better believe my next computer will be a mac,"O,O,O,O,O,O,O,O,O,O"
i love it,"O,O,O"
unless y all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time,"O,O,O,O,O,BB,B,EB,O,BB,B,EB,O,O,O,O,O,O,O,O,O,O"
i love windows 7 but i cannot give toshiba any credit for that,"O,BB,B,I,EI,O,O,O,O,O,O,O,O"
now that i have it i see that i really needed this for much more,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i be directed to send in my computer,"O,O,O,O,O,O,O,O"
after numerous calls to applecare tech support,"O,O,O,BB,B,I,I"
the abuse be that i pushed the power plug in too hard,"O,O,O,O,O,O,BB,B,I,EI,O,O"
and keep them in one area,"O,O,O,O,O,O"
it be easy to find documents,"O,O,O,O,O,O"
the resolution on the screen be almost pure hd,"I,B,I,I,I,EI,O,O,O"
i be set from the very beginning,"O,O,O,O,O,O,O"
such as ilife and iwork,"O,BB,B,EB,B"
with all the programs that came with it,"O,O,BB,B,EB,O,O,O"
as i have a desktop rig for that reason,"O,O,O,O,O,O,O,O,O"
not sure how i recommend it for quality gaming,"O,O,O,O,O,O,O,BB,B"
and it great ,"O,O,O"
and meets my needs,"O,O,O,O"
functional,O
light,O
i bought this netbook for traveling,"O,O,O,O,O,O"
easy learning curve,"O,O,O"
and i find out that the device will not be available until almost two months later,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i go to purchase it on line,"O,O,O,O,O,O,O"
dell be a decently made pc,"O,O,O,O,O,O"
computer works as if brand new,"O,O,O,O,O,O"
fast delivery,"BB,B"
no problems,"O,O"
very pleased,"O,O"
great value,"BB,B"
the internet explorer be very slow from the very beginning,"BB,B,I,EI,O,O,O,O,O,O"
the ac power port becomes loose over time,"BB,B,I,I,EI,O,O,O"
best buy laughed when i told them they should replace it instead of expecting me to be without a computer again for another couple of weeks,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i will will admit that the macbook pro have a better running system in which i found myself getting the job done quicker,"O,O,O,O,O,O,O,O,O,O,BB,B,I,EI,O,O,O,O,O,O,O,O,O"
as a user of a pc,"O,O,O,O,O,O"
the computer would not ever cut back on,"O,O,O,O,O,O,O,O"
the ease in which you set everything up be such that a child could do it,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i would have to say that overall its great,"O,O,O,O,O,O,O,O,O"
you must use the serial numbers that it does not accept and then things be limited as far a working because they be only good for a short time,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
there be no gold key numbers too intall programs,"O,O,O,O,O,O,O,BB,B"
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself,"O,O,O,O,O,O,O,BB,B,I,EI,BB,B,I,EI,O,O,O,O,O,O"
it the inside that be truly wonderful,"O,O,O,O,O,O,O"
enjoy that toshib force and durability unparalleled,"O,O,BB,B,EB,B,EB"
i purchased this laptop 9 months ago,"O,O,O,O,O,O,O"
which be great i be running vista business and scored a 5x on the index i have never seen a windows machine have a total score in the 5 ,"O,O,O,O,O,BB,B,I,EI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
returning this as soon as i get out of work,"O,O,O,O,O,O,O,O,O,O"
print coupons and for my college papers,"O,O,O,O,O,O,O"
surf the web,"B,I,I"
i use the computer to basically check emails,"O,O,O,O,O,O,O,O"
this unit be not,"O,O,O,O"
although it be still lightweight and very easy to tote around,"O,O,O,O,O,O,O,O,BB,B,EB"
we love the size of the screen,"O,O,BB,B,I,BB,I"
even though they be on the cheap side,"O,O,O,O,O,O,O,O"
laptop speaking,"O,O"
they be not worth the money,"O,O,O,O,O,O"
a complete rip off,"O,O,O,O"
either way the entire thing be just a joke,"O,O,O,O,O,O,O,O,O"
so the fact that the computer does not work on the 24 twenty fourth day be my fault,"O,O,O,O,O,O,O,BB,B,EB,O,O,O,O,O,O,O,O"
so glad i decided to upgrade,"O,O,O,O,O,O"
awesome computer,"O,O"
fun,O
stylish,O
i would definitely reccomend this if you be in the market for an easy to use,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B"
the battery be irreplaceable,"BB,B,EB,O"
if you be looking for a good laptop,"O,O,O,O,O,O,O,O"
this be not it,"O,O,O,O"
drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more,"O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,I,EI,O,BB,B,I,I,I,EI,O,O,O,O,O,O,O"
if you want a little more custom ability,"O,O,O,O,O,O,O,O"
it catatonic,"O,O"
plus i thought i be protected by norton,"O,O,O,O,O,O,BB,B"
i have never really been big on downloading anything so i be not too worried about getting a virus,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
and the command prompt would not work at all,"O,BB,B,I,EI,O,O,O,O"
the internet be locekd and froze every time it be trying to be used,"BB,B,EB,O,O,O,O,O,O,O,O,O,O,O"
it software and speed enable it to do amazing things,"BB,B,EB,B,EB,O,O,O,O,O"
the toshiba satellite laptop be designed to fail ,"O,O,O,O,O,O,O,O"
fiddled around on the computer for a good forty minutes and got ready to leave before it be even done doing what he be doing to it,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
he came into my house,"O,O,O,O,O"
and any connections i turn on should work,"O,O,O,O,O,O,O,O"
my wireless provider confirmed my home internet be fine,"O,O,O,O,O,O,O,O,O"
could not keep up with me and finally the hard drive went out,"O,O,O,O,O,O,O,O,BB,B,I,EI,O"
i could have purchased a cheap computer to do what i be doing now,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
including the iphoto,"O,BB,B"
i be most impressed with the programming,"O,O,O,O,O,BB,B"
speakers too small to be of any real use,"B,EB,O,O,O,O,O,O,O"
i be very happy with it,"O,O,O,O,O,O"
i upgraded it ram to 2gb,"O,O,BB,B,EB,O"
this be a great computer,"O,O,O,O,O"
i purchased a toshiba satellite m60 with harman kardon speakers in december of 2005,"O,O,O,O,O,O,O,O,BB,B,EB,O,O,O"
dismantle the whole thing then it will not be a newly manufactured set like before,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
they should have included more memory on their computers if they knew vista would run slowly,"O,O,O,O,BB,B,EB,O,O,O,O,BB,B,EB,O,O"
battery life could be better but overall for the price and toshiba reputation for laptops it great,"B,I,EI,O,O,O,O,O,BB,B,EB,O,O,O,O,O,O"
stopped holding a charge for more than ten minutes,"O,O,BB,B,EB,O,O,O,O"
the battery never held a charge longer than one hour and within two months,"BB,B,EB,O,BB,B,EB,O,O,O,O,O,O,O"
it would not fit in most 17-inch bags,"O,O,O,O,O,O,O,O"
the first time it crashed be maybe going on a year and a half of having it,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
after the warrenty expired the hard drive went bad and it would have cost more to fix then to replace,"O,BB,B,EB,BB,B,I,EI,O,O,O,O,O,O,O,O,O,O,O,O"
i paid 800 for this computer from my school campus bookstore,"O,O,O,O,O,O,O,O,O,O,O"
it be small enough to fit in one of my purses,"O,O,O,O,O,O,O,O,O,O,O"
a great way to think about using your netbook ,"O,O,O,O,O,O,O,O,O"
basics,O
in my opinion,"O,O,O"
the windows 7 starter is,"BB,B,I,I,EI"
but literally,"O,O"
it be so simple i be almost worried that i be doing something wrong,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
i be very worried about making the two compatible,"O,O,O,O,O,O,O,O,O"
note that i do not ordinarily take the time to write a review,"O,O,O,O,O,O,O,O,O,O,O,O,O"
the neat and organized icon list be a welcome change from cluttered and confusing desktop icons,"O,O,O,BB,B,I,EI,O,O,O,O,O,O,BB,B,I"
i purchased this netbook after my original toshiba laptop crashed right after the warranty expired,"O,O,O,O,O,O,O,O,O,O,O,O,BB,B,EB"
the i5 macbook pro be a winning combination of price and performance,"O,O,O,O,O,O,O,O,BB,B,EB,B"
apparently well-built and gorgeous to look at,"O,O,O,O,BB,B,EB"
and i would recommend this to anyone who both understands their needs and how netbooks can fit them,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
asus have done an outstanding job of evolving their netbooks,"O,O,O,O,O,O,O,O,O,O"
and i expect it to be the same for this computer as well,"O,O,O,O,O,O,O,O,O,O,O,O,O"
the apple care have never failed me,"BB,B,I,EI,O,O,O"
buyer beware,"O,O"
it have served my needs quite nicely for the most part,"O,O,O,O,O,O,O,O,O,O,O"
the toshiba laptop i be using be easier to use than most i have tried,"O,O,O,O,O,O,O,O,BB,B,EB,O,O,O,O"
and after being on the phone for 3 hours,"O,O,O,O,O,O,O,O,O"
i finally got a replacement which i should not have have a problem getting since it be under warranty,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B"
so i called compaq,"O,O,O,O"
so we exchanged it for the same on and after 2 hours it did not work,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B"
do not buy you will be disappointed,"O,O,O,O,O,O,O"
i just recently have to ship my laptop back to hp for repair,"O,O,O,O,O,O,O,O,O,O,O,O,O"
i have have to take it to the geek squad guys to get it fixed because it have had viruses 3 times and i have not even have it for more then 4 months,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
we do not mind and you do not matter,"O,O,O,O,O,O,O,O,O"
keyboard,B
the functions,"BB,B"
i love the size,"O,O,BB,B"
but as time went on i found it almost impossible to keep the thing on-line through wi-fi,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
the mouse be way way way to sensitve,"BB,B,EB,O,O,O,O,O"
toshiba knows there be a manufacturing defect but will not acknowledge it,"O,O,O,O,O,O,O,O,O,O,O,O"
the os be still as fast as the day that the laptop be purchased and continues to run flawlessly,"BB,B,EB,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,EB"
i issued a replacement rma for a few dead pixels in the upper zone of the screen,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B"
which be noticable to me,"O,O,O,O,O"
also,O
but it have been a great change,"O,O,O,O,O,O,O"
waited on getting this computer,"O,O,O,O,O"
and thus no way of tracking it to find out when i might hope to see my computer again ,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
and without the laptop i have no access to the internet,"O,O,O,O,O,O,O,O,O,O,O"
it finally kicked the bucket after just over 2 years,"O,O,O,O,O,O,O,O,O,O"
after way too many times sending the thing in for repairs delivery service be slow,"O,O,O,O,O,O,O,O,O,O,BB,B,I,EI,O"
and ease of use,"O,O,BB,B"
picture quality,"B,I"
my friend reports the notebook be astonishing in performance,"O,O,O,O,O,O,O,BB,B"
the i3 processor does not seem to run hot and the fan rarely turns on,"BB,B,I,EI,O,O,O,O,O,O,BB,B,EB,O,O"
i be getting extrememly frustrated when i would want to do these simple taks that i would have to wait and wait and wait for things to download or virus that would clog up my pc,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
enjoy your sitdown,"O,O,O"
stopped holding a charge for more than ten minutes,"O,O,BB,B,EB,O,O,O,O"
the battery never held a charge longer than one hour and within two months,"BB,B,EB,O,BB,B,EB,O,O,O,O,O,O,O"
and casing,"BB,B"
another three weeks later i have my laptop back with a new mousepad,"O,O,O,O,O,O,O,O,O,O,O,BB,B"
keys,B
i have have my new macbook pro i5 for a couple of days and have recycled all of my old pc laptops,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
see when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it,"O,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,I,EI,O,O,O,O,O,O,O,O,O,O"
such as yahoomail,"O,O,O"
the only thing i do not understand be that the resolution of the screen be not high enough for some pages,"I,O,O,O,O,O,O,O,O,BB,B,I,I,I,EI,O,O,O,O,O,O"
the only thing i wish this have be the option to turn off the touchpad with a button like my big 16 laptop does,"BB,O,O,O,O,O,O,O,O,O,O,O,O,BB,B,EB,O,O,O,O,O,O,O,O"
very convenient when you travel and the battery life be excellent,"O,O,O,O,O,O,BB,B,I,EI,O"
the machine be slow to boot up and occasionally crashes completely,"O,O,O,O,BB,B,I,EI,O,O,O"
